"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","CHAN_ZG","CHAN_ZT","CHAN_R"
"74083",1957949064,7660958,67798.27,-146.342086,66.544413,126.42,213.657898,66.544419,135.25,-1.08,-0.67,-0.37,-0.15,0.11,0.34,0.63,1.01,1.53,2.09,2.68,3.28,4.06,4.92,5.63,6.15,6.71,7.34,7.53,7.72,7.9,8.2,8.83,132.15,5.923,8673.14,0.543,1,1,1,1958686304,36314585,70675.17934,-146.342103,66.544408,126.6,213.657904,66.544407,133.07,213.657907,66.544406,135.62,-1.16,-0.71,-0.56,-0.41,-0.11,0.04,0.19,0.49,0.79,1.53,2.88,3.78,4.53,5.28,5.72,6.17,6.62,7.07,7.22,7.37,7.67,7.97,9.02,292.45,3.205,12638.36,0.413,0.98,1,1,1,0.938520174009864,0.179999999999993,-0.0799999999999998,-0.0399999999999999,-0.19,-0.26,-0.22,-0.3,-0.44,-0.52,-0.74,-0.56,0.2,0.5,0.470000000000001,0.36,0.0899999999999999,0.0199999999999996,-0.0899999999999999,-0.27,-0.31,-0.35,-0.23,-0.23,0.19,TRUE,TRUE,NA
"74114",1957949064,7660989,67798.278,-146.343848,66.544888,125.52,213.656142,66.544892,132.31,-0.97,-0.63,-0.41,-0.19,0,0.19,0.41,0.67,0.97,1.38,1.98,2.57,3.13,3.62,4.07,4.55,5.04,5.56,5.67,5.82,6.01,6.23,6.79,133.16,5.307,8666.01,0.507,1,1,1,1958686304,36314609,70675.18534,-146.343833,66.544894,125.97,213.656172,66.544894,129.67,213.656176,66.544893,132.89,-0.9,-0.45,-0.3,0,0.3,0.6,1.05,1.65,2.09,2.39,2.84,3.14,3.44,3.74,4.04,4.34,4.64,5.24,5.24,5.39,5.68,5.98,6.92,294.04,3.619,12643.72,0.433,0.98,1,1,1,0.944045845767685,0.450000000000003,0.07,0.18,0.11,0.19,0.3,0.41,0.64,0.98,1.12,1.01,0.86,0.57,0.31,0.12,-0.0300000000000002,-0.21,-0.4,-0.319999999999999,-0.43,-0.430000000000001,-0.33,-0.25,0.13,TRUE,TRUE,NA
"75134",1957949064,7662017,67798.535,-146.345811,66.545926,125.56,213.65418,66.54593,132.4,-1.16,-0.75,-0.49,-0.3,-0.07,0.11,0.3,0.56,0.9,1.64,2.39,2.88,3.29,3.66,4,4.41,4.86,5.42,5.53,5.72,5.9,6.17,6.84,133.72,4.378,8654.54,0.422,1,1,1,1958686304,36313532,70674.91608,-146.345809,66.545934,125.82,213.654197,66.545933,130.08,213.654201,66.545932,132.32,-0.97,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.22,0.37,0.67,0.97,1.87,2.62,3.06,3.66,4.26,4.71,4.86,5.01,5.31,5.61,6.5,294.48,4.249,12651.16,0.396,0.975,1,1,1,0.896188345784343,0.259999999999991,0.19,0.08,-0.03,-0.07,-0.15,-0.33,-0.37,-0.49,-0.68,-1.27,-1.72,-1.91,-1.42,-1.04,-0.94,-0.75,-0.600000000000001,-0.71,-0.67,-0.71,-0.590000000000001,-0.56,-0.34,TRUE,TRUE,NA
"75165",1957949064,7662048,67798.543,-146.344337,66.545303,125.27,213.655655,66.545306,130.95,-1.46,-1.12,-0.9,-0.71,-0.56,-0.41,-0.3,-0.15,-0.04,0.07,0.22,0.34,0.49,0.63,0.82,1.08,1.42,2.31,2.69,3.1,3.62,4.33,5.67,134.17,5.009,8661.69,0.19,1,1,1,1958686304,36313558,70674.92258,-146.344345,66.5453,125.35,213.655661,66.545299,129.95,213.655665,66.545298,132.76,-0.82,-0.52,-0.37,-0.22,0.07,0.22,0.52,0.82,1.12,1.57,2.17,2.77,3.36,3.81,4.26,4.56,5.01,5.61,5.76,5.91,6.06,6.36,7.4,292.06,3.852,12647.15,0.418,0.98,1,1,1,0.487945621885187,0.0799999999999983,0.64,0.6,0.53,0.49,0.63,0.63,0.82,0.97,1.16,1.5,1.95,2.43,2.87,3.18,3.44,3.48,3.59,3.3,3.07,2.81,2.44,2.03,1.73,TRUE,TRUE,NA
"75256",1957949064,7662143,67798.566,-146.340379,66.54427,125.77,213.659591,66.544281,141.74,1.6,3.54,4.51,5.29,6.93,8.57,9.42,9.98,10.46,10.87,11.25,11.62,11.95,12.33,12.7,13.15,13.59,14.19,14.34,14.52,14.78,15.16,15.98,131.97,6.375,8679.83,0.516,1,1,1,1958686304,36313611,70674.93583,-146.340361,66.544267,126.02,213.659652,66.544265,137.81,213.659657,66.544264,141.66,0.15,2.84,6.29,7.93,8.98,9.58,10.03,10.33,10.63,10.93,11.23,11.53,11.83,12.13,12.43,12.72,13.02,13.62,13.77,13.92,14.22,14.67,15.64,288.73,2.917,12634.19,0.496,0.984,1,1,1,0.86663925476402,0.25,-1.45,-0.7,1.78,2.64,2.05,1.01,0.609999999999999,0.35,0.17,0.0600000000000005,-0.0199999999999996,-0.0899999999999999,-0.119999999999999,-0.199999999999999,-0.27,-0.43,-0.57,-0.57,-0.57,-0.6,-0.559999999999999,-0.49,-0.34,TRUE,TRUE,NA
"75302",1957949064,7662208,67798.583,-146.343671,66.54533,125.09,213.656318,66.545333,132.15,-0.82,-0.52,-0.3,-0.07,0.11,0.37,0.63,1.12,2.2,3.06,3.69,4.14,4.48,4.81,5.11,5.45,5.75,6.12,6.23,6.34,6.46,6.64,7.05,132.85,5.139,8662.87,0.376,1,1,1,1958686304,36313562,70674.92358,-146.343671,66.545322,125.74,213.656336,66.545321,130.79,213.656338,66.54532,132.81,-1.08,-0.79,-0.64,-0.34,-0.19,-0.04,0.11,0.26,0.41,0.71,1.16,1.76,2.36,2.95,3.4,4,4.75,5.35,5.5,5.65,5.8,6.1,7.07,293.01,3.731,12645.81,0.501,0.984,1,1,1,0.891775120241134,0.649999999999991,-0.26,-0.27,-0.34,-0.27,-0.3,-0.41,-0.52,-0.86,-1.79,-2.35,-2.53,-2.38,-2.12,-1.86,-1.71,-1.45,-1,-0.77,-0.73,-0.69,-0.66,-0.54,0.0200000000000005,TRUE,TRUE,NA
"76300",1957949064,7663218,67798.835,-146.344867,66.545912,126.25,213.655126,66.545915,131.33,-1.31,-0.9,-0.6,-0.37,-0.11,0.11,0.34,0.6,0.82,1.05,1.31,1.53,1.76,1.98,2.24,2.58,3.03,3.62,3.74,3.92,4.11,4.41,5.08,134.42,4.606,8656.17,0.429,1,1,1,1958686304,36313353,70674.87133,-146.344886,66.545908,125.97,213.655122,66.545907,131.09,213.655123,66.545906,132.32,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.6,1.05,1.64,2.24,2.99,4.19,4.49,4.78,5.08,5.53,6.35,294.72,4.084,12648.33,0.301,0.971,1,1,1,0.954436903839933,-0.280000000000001,0.41,0.15,0,-0.08,-0.19,-0.41,-0.49,-0.75,-0.82,-0.9,-1.16,-1.23,-1.16,-0.93,-0.6,-0.34,-0.0399999999999996,0.57,0.75,0.86,0.97,1.12,1.27,TRUE,TRUE,NA
"76314",1957949064,7663232,67798.839,-146.34412,66.545782,125.94,213.655872,66.545784,131.28,-1.46,-1.08,-0.86,-0.67,-0.52,-0.37,-0.22,-0.11,0,0.11,0.26,0.37,0.52,0.71,0.93,1.27,1.98,3.1,3.4,3.7,4.07,4.48,5.34,133.45,4.83,8658.55,0.317,1,1,1,1958686304,36313343,70674.86883,-146.344109,66.545789,125.96,213.655895,66.545788,128.87,213.655896,66.545788,130.07,-1.05,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,1.64,1.94,2.39,2.84,3.14,4.11,294.84,3.918,12646.24,0.176,0.959,1,1,1,0.920634955520994,0.019999999999996,0.41,0.33,0.26,0.0700000000000001,0.07,-0.08,-0.08,-0.19,-0.15,-0.26,-0.26,-0.37,-0.37,-0.56,-0.63,-0.82,-1.38,-1.46,-1.46,-1.31,-1.23,-1.34,-1.23,TRUE,TRUE,NA
"76375",1957949064,7663320,67798.861,-146.339806,66.544206,125.59,213.660167,66.544216,140.29,0.3,1.6,2.98,4.62,6.55,7.93,8.71,9.2,9.64,10.01,10.42,10.83,11.24,11.62,12.02,12.4,12.77,13.25,13.4,13.55,13.74,14,14.71,133.37,6.543,8682.51,0.549,1,1,1,1958686304,36313616,70674.93708,-146.339807,66.544213,126.01,213.660205,66.544211,136.83,213.66021,66.54421,142.26,0.07,2.62,5.61,7.41,8.31,8.91,9.51,9.96,10.26,10.55,10.85,11.15,11.6,11.9,12.2,12.65,13.1,13.85,14,14.3,14.6,15.05,16.24,288.97,2.803,12632.4,0.487,0.981,1,1,1,0.781566407714834,0.420000000000002,-0.23,1.02,2.63,2.79,1.76,0.98,0.799999999999999,0.760000000000002,0.619999999999999,0.540000000000001,0.43,0.32,0.359999999999999,0.280000000000001,0.18,0.25,0.33,0.6,0.6,0.75,0.859999999999999,1.05,1.53,TRUE,TRUE,NA
"76395",1957949064,7663340,67798.866,-146.339275,66.544328,125.68,213.660702,66.544336,137.48,-0.82,-0.22,0.26,0.86,1.68,2.27,2.75,3.2,3.72,4.36,4.95,5.47,5.92,6.29,6.74,7.33,8.11,9.01,9.27,9.6,10.12,10.76,11.8,131.9,6.597,8685.2,0.643,1,1,1,1958686304,36313275,70674.85183,-146.339257,66.544324,125.97,213.660753,66.544323,136.15,213.660758,66.544322,140.49,-0.26,0.04,1.09,3.93,5.28,6.18,6.77,7.37,7.97,8.42,9.02,9.47,9.92,10.37,10.82,11.27,11.87,12.61,12.76,12.91,13.21,13.51,14.52,288.98,2.742,12631.35,0.507,0.975,1,1,1,0.915446654517748,0.289999999999992,0.56,0.26,0.83,3.07,3.6,3.91,4.02,4.17,4.25,4.06,4.07,4,4,4.08,4.08,3.94,3.76,3.6,3.49,3.31,3.09,2.75,2.72,TRUE,TRUE,NA
"77468",1957949064,7664523,67799.161,-146.338697,66.544268,124.18,213.661284,66.544275,133.93,0.37,1.97,3.35,4.2,4.91,5.43,5.88,6.25,6.55,6.85,7.11,7.37,7.59,7.81,8.04,8.26,8.52,8.86,8.93,9.04,9.15,9.34,9.75,133.24,6.763,8687.44,0.369,1,1,1,1958686304,36313268,70674.85008,-146.33871,66.544268,124.65,213.661298,66.544267,133.33,213.6613,66.544267,135.69,-0.22,0.07,0.67,2.17,3.07,4.12,5.32,6.21,6.81,7.11,7.56,7.86,8.01,8.31,8.46,8.76,8.91,9.21,9.36,9.36,9.51,9.81,11.04,289.14,2.629,12631.21,0.407,0.979,1,1,1,0.577430040651841,0.469999999999999,-0.59,-1.9,-2.68,-2.03,-1.84,-1.31,-0.56,-0.04,0.26,0.260000000000001,0.449999999999999,0.49,0.42,0.500000000000001,0.420000000000002,0.5,0.390000000000001,0.350000000000001,0.43,0.32,0.359999999999999,0.470000000000001,1.29,TRUE,TRUE,NA
"67919",1957949064,7654766,67796.722,-146.353976,66.546095,124.71,213.646014,66.5461,140.62,-0.04,1.2,2.17,2.85,3.41,3.97,4.49,5.02,5.54,5.95,6.33,6.74,7.26,8.2,9.43,10.52,11.53,12.99,13.29,13.59,13.93,14.41,15.91,136.39,2.443,8639.67,0.584,1,1,1,1958686304,36317288,70675.85509,-146.353977,66.546087,125.11,213.646049,66.546081,138.2,213.646057,66.54608,142.64,0.19,2.13,5.11,6.9,7.94,8.99,9.58,10.18,10.63,11.23,11.67,12.27,12.72,13.02,13.46,14.06,14.66,15.4,15.7,16,16.3,16.6,17.53,298.43,5.596,12676.03,0.551,0.975,1,1,1,0.892880253811939,0.400000000000006,0.23,0.93,2.94,4.05,4.53,5.02,5.09,5.16,5.09,5.28,5.34,5.53,5.46,4.82,4.03,3.54,3.13,2.41,2.41,2.41,2.37,2.19,1.62,TRUE,TRUE,NA
"69109",1957949064,7655960,67797.021,-146.353414,66.546337,124.26,213.646578,66.546341,136.84,-0.71,-0.34,-0.04,0.26,0.71,1.46,2.06,2.47,2.85,3.18,3.52,3.86,4.23,4.72,5.35,6.03,6.89,8.35,8.65,9.02,9.96,11.01,12.58,136.29,2.458,8637.42,0.414,1,1,1,1958686304,36316026,70675.53959,-146.3534,66.546337,124.71,213.646623,66.546332,136.39,213.646627,66.546331,138.62,-0.56,-0.26,0.04,0.34,1.23,2.13,2.87,3.32,3.77,4.07,4.36,4.66,5.11,5.41,5.71,6.15,6.75,9.14,10.48,11.23,11.82,12.57,13.91,296.67,5.595,12678.87,0.498,0.981,1,1,1,0.621795747858844,0.449999999999989,0.15,0.08,0.08,0.08,0.52,0.67,0.81,0.85,0.92,0.89,0.84,0.8,0.88,0.69,0.36,0.12,-0.14,0.790000000000001,1.83,2.21,1.86,1.56,1.33,TRUE,TRUE,NA
"70288",1957949064,7657146,67797.317,-146.35324,66.546602,124.21,213.646755,66.546605,133.68,-0.34,0,0.37,1.05,2.96,3.97,4.61,5.13,5.54,5.88,6.18,6.44,6.66,6.93,7.15,7.38,7.68,8.01,8.12,8.24,8.42,8.69,9.47,137.85,2.382,8635.77,0.375,1,1,1,1958686304,36316008,70675.53509,-146.353236,66.54661,124.66,213.646777,66.546607,131.41,213.646782,66.546606,134.05,-0.56,-0.26,0.04,0.34,0.93,1.38,1.83,2.57,3.47,4.21,4.81,5.41,5.85,6.15,6.45,6.75,7.05,7.5,7.64,7.79,8.09,8.39,9.4,298.02,5.63,12679.92,0.487,0.974,1,1,1,0.909298406713395,0.450000000000003,-0.22,-0.26,-0.33,-0.71,-2.03,-2.59,-2.78,-2.56,-2.07,-1.67,-1.37,-1.03,-0.81,-0.779999999999999,-0.7,-0.63,-0.63,-0.51,-0.48,-0.45,-0.33,-0.299999999999999,-0.0700000000000003,TRUE,TRUE,NA
"70321",1957949064,7657179,67797.325,-146.351625,66.546053,124.12,213.648368,66.546056,132.69,-0.04,0.56,2.1,3.41,3.97,4.34,4.64,4.9,5.13,5.35,5.54,5.76,5.95,6.17,6.36,6.62,6.89,7.26,7.37,7.48,7.63,7.9,8.57,136.45,3.004,8640.54,0.337,1,1,1,1958686304,36315985,70675.52934,-146.351626,66.546052,124.57,213.648385,66.54605,130.35,213.64839,66.546049,133.23,-0.45,-0.15,0.3,0.9,2.09,2.99,3.58,4.03,4.48,4.78,5.08,5.22,5.52,5.67,5.97,6.12,6.42,6.87,7.02,7.17,7.31,7.61,8.66,296.89,5.216,12670.23,0.359,0.981,1,1,1,0.119994271388676,0.449999999999989,-0.41,-0.71,-1.8,-2.51,-1.88,-1.35,-1.06,-0.87,-0.649999999999999,-0.569999999999999,-0.46,-0.54,-0.430000000000001,-0.5,-0.390000000000001,-0.5,-0.47,-0.39,-0.350000000000001,-0.31,-0.32,-0.29,0.0899999999999999,TRUE,TRUE,NA
"71496",1957949064,7658359,67797.62,-146.351635,66.546549,123.85,213.648358,66.546551,132.16,0.04,0.94,2.02,2.62,3.07,3.41,3.74,4.01,4.3,4.53,4.75,4.98,5.2,5.43,5.69,5.95,6.33,6.81,6.96,7.11,7.3,7.6,8.31,136.15,2.766,8640.1,0.338,1,1,1,1958686304,36314755,70675.22184,-146.351615,66.546548,124.47,213.648395,66.546546,129.84,213.648403,66.546545,133.98,-0.15,0.45,1.94,2.98,3.58,4.03,4.33,4.63,4.92,5.07,5.37,5.67,5.97,6.12,6.42,6.72,7.01,7.61,7.76,7.91,8.06,8.36,9.51,295.79,5.374,12674.55,0.388,0.981,1,1,1,0.895239281704585,0.620000000000005,-0.19,-0.49,-0.0800000000000001,0.36,0.51,0.62,0.59,0.62,0.62,0.54,0.62,0.69,0.77,0.69,0.73,0.77,0.68,0.800000000000001,0.8,0.8,0.760000000000001,0.76,1.2,TRUE,TRUE,NA
"72653",1957949064,7659521,67797.911,-146.352494,66.547332,127.12,213.647497,66.547335,141.43,-0.71,-0.45,-0.26,-0.07,0.07,0.22,0.45,0.75,3.3,4.87,5.58,6.4,7.38,8.01,8.54,9.1,9.74,10.9,11.23,11.65,12.24,13.07,14.3,136.5,2.202,8631.73,0.436,1,1,1,1958686304,36314729,70675.21534,-146.35249,66.547333,127.44,213.64751,66.547333,127.44,213.647513,66.547332,129.08,-1.08,-0.78,-0.78,-0.63,-0.48,-0.48,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.64,298.52,5.712,12676.91,0.116,0.956,1,1,1,0.209726221817182,0.319999999999993,-0.37,-0.33,-0.52,-0.56,-0.55,-0.7,-0.79,-1.09,-3.49,-5.06,-5.77,-6.44,-7.42,-7.9,-8.43,-8.84,-9.48,-10.49,-10.82,-11.09,-11.68,-12.36,-12.66,TRUE,TRUE,NA
"72673",1957949064,7659541,67797.916,-146.351544,66.546947,126.06,213.648452,66.546948,131.49,-0.86,-0.26,0.3,0.9,1.42,1.8,2.1,2.36,2.58,2.77,2.92,3.07,3.26,3.41,3.56,3.74,3.93,4.23,4.31,4.42,4.53,4.75,5.43,136.44,2.602,8638.01,0.33,1,1,1,1958686304,36314715,70675.21184,-146.351543,66.546954,125.93,213.648463,66.546952,129.4,213.648468,66.546951,131.78,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.6,0.75,1.19,1.49,2.09,2.69,3.28,4.03,4.18,4.48,4.63,4.92,5.86,297.68,5.455,12674.1,0.305,0.979,1,1,1,0.781566111230074,-0.129999999999995,-0.04,-0.49,-0.9,-1.35,-1.72,-1.95,-2.1,-2.36,-2.43,-2.47,-2.32,-2.32,-2.07,-1.92,-1.47,-1.05,-0.65,-0.2,-0.13,0.0600000000000005,0.0999999999999996,0.17,0.430000000000001,TRUE,TRUE,NA
"72684",1957949064,7659552,67797.919,-146.351031,66.546711,125.13,213.648964,66.546713,131.91,-1.12,-0.82,-0.64,-0.45,-0.3,-0.19,-0.07,0.07,0.19,0.34,0.49,0.67,0.97,1.76,2.88,3.52,4.08,4.79,4.98,5.2,5.5,5.91,6.77,136.7,2.833,8641.75,0.297,1,1,1,1958686304,36314707,70675.20984,-146.351025,66.546705,125.52,213.648984,66.546703,130.34,213.648987,66.546702,132.32,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.82,1.27,2.76,3.81,4.85,5,5.15,5.45,5.75,6.79,296.97,5.306,12671.42,0.358,0.975,1,1,1,0.719963102831888,0.390000000000001,0.15,0,-0.03,-0.07,-0.07,-0.03,-0.15,-0.14,-0.26,-0.27,-0.27,-0.3,-0.45,-0.94,-1.61,-0.76,-0.27,0.0599999999999996,0.0199999999999996,-0.0499999999999998,-0.0499999999999998,-0.16,0.0200000000000005,TRUE,TRUE,NA
"72686",1957949064,7659554,67797.919,-146.350881,66.54678,125.13,213.649115,66.546782,130.67,-1.24,-0.82,-0.56,-0.34,-0.15,0.04,0.22,0.45,0.71,1.05,1.46,1.95,2.4,2.88,3.29,3.63,3.97,4.42,4.49,4.64,4.79,5.02,5.54,135.34,2.827,8641.45,0.355,1,1,1,1958686304,36314706,70675.20959,-146.350895,66.546778,125.18,213.649105,66.546778,125.18,213.649114,66.546776,130.11,-1.04,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,1.19,2.24,2.54,2.84,3.28,3.88,4.93,297.46,5.3,12670.97,0.259,0.967,1,1,1,0.660545383386407,0.0500000000000114,0.2,-0.0800000000000001,-0.19,-0.26,-0.3,-0.34,-0.52,-0.6,-0.86,-1.05,-1.46,-1.8,-2.25,-2.58,-2.84,-3.03,-2.78,-2.18,-1.95,-1.8,-1.51,-1.14,-0.61,TRUE,TRUE,NA
"72706",1957949064,7659574,67797.924,-146.349927,66.546395,127.36,213.650069,66.546397,131.85,-2.54,-2.06,-1.68,-1.35,-1.05,-0.75,-0.49,-0.19,0.04,0.3,0.6,0.86,1.12,1.38,1.68,2.02,2.47,3.03,3.22,3.37,3.59,3.85,4.49,135.42,3.228,8643.68,0.44,1,1,1,1958686304,36314692,70675.20609,-146.349928,66.546394,125.6,213.650078,66.546393,129.11,213.650082,66.546392,131.46,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.63,1.23,1.83,2.43,3.02,3.62,4.07,4.22,4.37,4.67,4.82,5.86,296.48,5.041,12665.75,0.403,0.971,1,1,1,0.119994056189824,-1.76000000000001,1.68,1.35,1.12,0.94,0.79,0.49,0.38,0.23,0,-0.11,-0.26,-0.23,0.11,0.45,0.75,1,1.15,1.04,1,1,1.08,0.97,1.37,TRUE,TRUE,NA
"73011",1957949064,7659881,67798.001,-146.34904,66.546353,125.45,213.650953,66.546355,132.29,-0.64,-0.11,0.41,1.12,2.02,2.58,3.03,3.37,3.63,3.89,4.08,4.3,4.49,4.71,4.94,5.16,5.42,5.8,5.87,5.98,6.13,6.32,6.85,133.71,3.441,8645.16,0.418,1,1,1,1958686304,36314681,70675.20334,-146.349032,66.546358,125.44,213.650976,66.546356,130.26,213.650979,66.546355,132.24,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.78,2.13,3.17,3.92,4.52,5.26,5.41,5.56,5.86,6.01,6.8,297.19,4.873,12662.48,0.372,0.961,1,1,1,0.660981009991091,-0.0100000000000051,-0.22,-0.6,-0.97,-1.53,-2.28,-2.84,-3.14,-3.48,-3.59,-3.7,-3.89,-3.96,-3.71,-2.58,-1.77,-1.24,-0.9,-0.54,-0.46,-0.420000000000001,-0.27,-0.31,-0.0499999999999998,TRUE,TRUE,NA
"73031",1957949064,7659901,67798.006,-146.350129,66.546666,125.64,213.649865,66.546668,132,-0.41,0.15,0.71,1.23,1.68,2.06,2.36,2.62,2.84,3.07,3.26,3.48,3.67,3.89,4.12,4.42,4.72,5.16,5.28,5.43,5.58,5.8,6.36,134.8,3.05,8640.69,0.407,1,1,1,1958686304,36314696,70675.20709,-146.350124,66.546658,125.83,213.649881,66.546657,128.33,213.649886,66.546656,131.09,-1.01,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.49,0.78,1.23,1.68,2.13,2.43,2.87,3.17,3.62,3.77,3.92,4.07,4.37,5.26,297.62,5.136,12667.84,0.363,0.972,1,1,1,0.919008478598622,0.189999999999998,-0.6,-0.86,-1.27,-1.64,-1.94,-2.17,-2.32,-2.58,-2.65,-2.58,-2.48,-2.25,-1.99,-1.76,-1.69,-1.55,-1.55,-1.54,-1.51,-1.51,-1.51,-1.43,-1.1,TRUE,TRUE,NA
"73850",1957949064,7660723,67798.211,-146.351449,66.547337,126.46,213.648535,66.547344,151.21,-0.34,0.07,0.49,1.01,2.55,11.16,13.44,14.98,16.1,16.92,17.71,18.68,19.84,20.89,21.57,22.13,22.69,23.33,23.51,23.66,23.89,24.15,24.75,136.83,2.442,8633.67,0.617,1,1,1,1958686304,36313459,70674.89783,-146.351463,66.547337,126.53,213.648537,66.547337,126.53,213.648541,66.547336,128.73,-1.04,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.9,0.9,1.04,1.04,1.34,2.2,296.06,5.576,12675.28,0.087,0.968,1,1,1,0.621770796656961,0.0700000000000074,-0.7,-0.97,-1.24,-1.61,-3,-11.61,-13.74,-15.28,-16.25,-17.07,-17.71,-18.68,-19.69,-20.74,-21.27,-21.68,-22.09,-22.43,-22.61,-22.62,-22.85,-22.81,-22.55,TRUE,TRUE,NA
"73875",1957949064,7660748,67798.218,-146.350183,66.546973,123.73,213.649812,66.546975,129.61,-0.64,-0.49,-0.34,-0.22,-0.07,0.04,0.15,0.26,0.41,0.64,0.97,1.65,2.28,2.92,3.48,3.97,4.53,5.16,5.28,5.43,5.54,5.69,5.88,135.2,2.895,8638.6,0.448,1,1,1,1958686304,36313477,70674.90233,-146.350167,66.546967,123.72,213.649843,66.546965,129.31,213.649845,66.546965,130.51,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.49,0.63,1.08,2.28,4.66,5.11,5.41,5.71,6.01,6.79,295.53,5.26,12670.97,0.169,0.958,1,1,1,0.975856462902158,-0.0100000000000051,-0.37,-0.37,-0.37,-0.34,-0.34,-0.45,-0.41,-0.37,-0.52,-0.6,-0.78,-1.46,-1.94,-2.43,-2.85,-2.89,-2.25,-0.5,-0.17,-0.0199999999999996,0.17,0.319999999999999,0.91,TRUE,TRUE,NA
"74213",1957949064,7661088,67798.303,-146.348644,66.546529,125.16,213.651348,66.546532,133.28,-0.34,0.11,0.67,1.61,2.47,3.18,3.74,4.15,4.53,4.86,5.16,5.46,5.72,5.98,6.21,6.47,6.73,7.11,7.18,7.29,7.44,7.63,8.12,134.84,3.455,8643.66,0.463,1,1,1,1958686304,36313498,70674.90758,-146.348653,66.546537,125.45,213.651357,66.546535,131.05,213.65136,66.546535,132.8,-1.01,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.63,1.08,1.83,2.87,4.97,5.26,5.56,5.86,6.31,7.36,294.84,4.894,12662.77,0.298,0.974,1,1,1,0.977262061813879,0.290000000000006,-0.67,-0.82,-1.23,-2.17,-2.88,-3.44,-4,-4.26,-4.64,-4.82,-4.97,-5.27,-5.38,-5.35,-5.13,-4.64,-3.86,-2.14,-1.92,-1.73,-1.58,-1.32,-0.759999999999999,TRUE,TRUE,NA
