"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","CHAN_ZG","CHAN_ZT","CHAN_R"
"104650",1957949237,28335645,72966.983,-146.271768,66.589817,128.6,213.728237,66.589816,132.45,-1.08,-0.82,-0.64,-0.49,-0.37,-0.26,-0.15,-0.04,0.07,0.19,0.3,0.41,0.56,0.78,1.05,1.38,1.79,2.39,2.58,2.77,2.95,3.25,3.85,310.67,4.244,8649.61,0.249,1,1,1,1958686304,36214518,70650.16238,-146.271766,66.589816,128.89,213.728237,66.589815,130.46,213.728239,66.589815,131.8,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,1.19,1.64,2.09,2.91,295.49,4.788,12656.49,0.076,0.959,1,1,1,0.142439736373901,0.289999999999992,0.03,-0.0800000000000001,-0.11,-0.11,-0.08,-0.19,-0.15,-0.26,-0.37,-0.34,-0.45,-0.41,-0.56,-0.63,-0.9,-1.08,-1.34,-1.79,-1.83,-1.58,-1.31,-1.16,-0.94,TRUE,TRUE,NA
"104824",1957949237,28335819,72967.027,-146.275446,66.590854,129.79,213.724561,66.590852,133.67,-0.97,-0.75,-0.56,-0.41,-0.3,-0.19,-0.07,0.04,0.15,0.26,0.41,0.56,0.75,1.04,1.42,1.83,2.24,2.72,2.83,2.98,3.13,3.36,3.88,309.8,5.561,8665.55,0.267,1,1,1,1958686304,36214569,70650.17513,-146.275459,66.590859,129.95,213.724547,66.590858,132.94,213.724549,66.590858,133.87,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.63,1.98,2.27,2.57,3.02,3.32,3.92,297.21,5.679,12673.17,0.143,0.958,1,1,1,0.801769294068261,0.159999999999997,-0.04,-0.11,-0.15,-0.15,-0.26,-0.22,-0.34,-0.3,-0.41,-0.37,-0.52,-0.52,-0.71,-0.85,-1.08,-1.49,-1.61,-0.74,-0.56,-0.41,-0.11,-0.04,0.04,TRUE,TRUE,NA
"104867",1957949237,28335862,72967.037,-146.273081,66.590184,129.9,213.726925,66.590182,133.97,-0.97,-0.71,-0.56,-0.41,-0.26,-0.15,-0.04,0.07,0.19,0.3,0.45,0.63,0.82,1.12,1.42,1.76,2.17,2.69,2.84,2.99,3.21,3.47,4.07,310.69,4.714,8653.62,0.238,1,1,1,1958686304,36214536,70650.16688,-146.273065,66.590183,130.17,213.72694,66.590182,133.08,213.726941,66.590182,133.57,-1.08,-0.93,-0.78,-0.63,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,1.16,2.2,2.8,3.4,296.17,5.101,12660.35,0.16,0.965,1,1,1,0.718078385694679,0.269999999999982,-0.11,-0.22,-0.22,-0.22,-0.23,-0.34,-0.3,-0.41,-0.38,-0.49,-0.64,-0.67,-0.86,-1.01,-1.31,-1.5,-1.76,-2.13,-2.13,-1.83,-1.01,-0.67,-0.67,TRUE,TRUE,NA
"105826",1957949237,28336822,72967.277,-146.271298,66.589341,128.95,213.728719,66.589335,143.08,-0.9,-0.67,-0.49,-0.37,-0.26,-0.15,-0.04,0.07,0.19,0.34,0.49,0.71,1.42,2.73,4.97,6.47,8.79,10.95,11.4,11.85,12.41,13.05,14.13,311.84,3.918,8646.49,0.421,1,1,1,1958686304,36214653,70650.19613,-146.271299,66.589347,129.18,213.728712,66.589345,135.53,213.728717,66.589344,138.71,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.3,0.3,0.6,2.24,5.68,6.28,6.87,7.77,8.67,9.52,293.78,4.598,12651.71,0.174,0.966,1,1,1,0.670304668136189,0.230000000000018,0,-0.08,-0.11,-0.23,-0.19,-0.15,-0.26,-0.22,-0.34,-0.34,-0.49,-0.71,-1.27,-2.43,-4.67,-5.87,-6.55,-5.27,-5.12,-4.98,-4.64,-4.38,-4.61,TRUE,TRUE,NA
"105893",1957949237,28336889,72967.294,-146.274635,66.590403,129.39,213.725372,66.5904,133.9,-0.97,-0.75,-0.6,-0.45,-0.34,-0.22,-0.11,-0.04,0.07,0.19,0.3,0.41,0.52,0.71,0.9,1.16,1.49,2.02,2.16,2.31,2.58,3.06,4.52,311.23,5.171,8660.49,0.159,1,1,1,1958686304,36214604,70650.18388,-146.27463,66.590408,129.74,213.72537,66.590408,129.74,213.725374,66.590408,131.56,-1.04,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.6,0.6,0.9,1.83,295.97,5.428,12667.95,0.116,0.965,1,1,1,0.599829407212546,0.350000000000023,-0.0700000000000001,0,-0.15,-0.15,-0.11,-0.23,-0.19,-0.26,-0.37,-0.34,-0.45,-0.41,-0.52,-0.71,-0.75,-1.01,-1.19,-1.57,-1.71,-1.71,-1.98,-2.16,-2.69,TRUE,TRUE,NA
"106075",1957949237,28337071,72967.34,-146.27336,66.589834,129.5,213.726645,66.589832,133.31,-0.97,-0.75,-0.56,-0.45,-0.3,-0.19,-0.11,0,0.11,0.22,0.34,0.49,0.67,0.9,1.2,1.57,1.98,2.47,2.58,2.73,2.95,3.21,3.81,310.86,4.615,8653.93,0.217,1,1,1,1958686304,36214627,70650.18963,-146.273357,66.589831,129.7,213.726646,66.589831,131.38,213.72665,66.58983,133.28,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.78,1.68,1.98,2.13,2.43,2.87,3.58,294.35,5.074,12660.8,0.337,0.964,1,1,1,0.359898769207048,0.199999999999989,-0.04,-0.11,-0.15,-0.11,-0.11,-0.22,-0.15,-0.26,-0.22,-0.33,-0.45,-0.45,-0.63,-0.71,-0.86,-1.23,-1.2,-0.79,-0.6,-0.6,-0.52,-0.34,-0.23,TRUE,TRUE,NA
"107045",1957949237,28338042,72967.582,-146.273106,66.589376,128.51,213.726896,66.589376,130.19,-1.01,-0.82,-0.67,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.6,0.82,0.86,0.93,1.05,1.2,1.68,310.93,4.344,8651.85,0.105,1,1,1,1958686304,36215808,70650.48488,-146.273101,66.589375,128.78,213.726899,66.589375,128.78,213.726904,66.589374,131.58,-0.93,-0.78,-0.63,-0.63,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,1.01,1.31,1.75,2.2,2.8,295.81,4.876,12657.68,0.134,0.956,1,1,1,0.248135079782258,0.27000000000001,0.08,0.0399999999999999,0.04,-0.11,-0.04,0,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.11,-0.23,-0.19,-0.11,0.15,0.38,0.7,1,1.12,TRUE,TRUE,NA
"107090",1957949237,28338087,72967.594,-146.275344,66.59012,129.35,213.724661,66.590118,132.79,-1.04,-0.78,-0.6,-0.45,-0.34,-0.22,-0.11,-0.04,0.07,0.19,0.3,0.41,0.56,0.75,1.04,1.38,1.79,2.28,2.39,2.5,2.69,2.91,3.43,310.87,5.199,8661.98,0.253,1,1,1,1958686304,36215840,70650.49288,-146.275348,66.590114,129.71,213.724652,66.590114,129.71,213.724656,66.590113,131.8,-0.93,-0.78,-0.63,-0.63,-0.48,-0.48,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.56,0.71,0.86,1.45,2.09,297.36,5.442,12668.1,0.088,0.955,1,1,1,0.691948933490571,0.360000000000014,0.11,0,-0.03,-0.18,-0.14,-0.26,-0.23,-0.3,-0.26,-0.38,-0.34,-0.45,-0.6,-0.64,-0.93,-1.12,-1.38,-1.72,-1.83,-1.79,-1.83,-1.46,-1.34,TRUE,TRUE,NA
"107225",1957949237,28338222,72967.627,-146.276799,66.590414,128.03,213.723207,66.590412,131.8,-1.04,-0.78,-0.6,-0.45,-0.3,-0.19,-0.07,0.04,0.15,0.26,0.41,0.6,0.86,1.23,1.6,1.94,2.27,2.68,2.76,2.87,3.02,3.24,3.77,310,5.663,8670.33,0.269,1,1,1,1958686304,36215859,70650.49763,-146.27679,66.590417,128.58,213.723214,66.590416,130.51,213.723218,66.590415,132.64,-0.86,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.63,0.93,1.23,1.38,1.53,1.83,1.98,2.13,2.27,2.57,2.72,2.87,3.02,3.17,4.06,297.44,5.766,12676.9,0.215,0.975,1,1,1,0.520626084174019,0.550000000000011,0.18,0.22,0.19,0.19,0.19,0.23,0.26,0.3,0.48,0.67,0.82,0.78,0.67,0.6,0.38,0.19,0,-0.11,-0.0399999999999996,0,0,-0.0700000000000003,0.29,TRUE,TRUE,NA
"107245",1957949237,28338242,72967.632,-146.275683,66.590103,129.54,213.724322,66.590102,132.75,-1.01,-0.82,-0.67,-0.52,-0.41,-0.34,-0.26,-0.15,-0.07,0,0.07,0.19,0.26,0.37,0.49,0.63,0.86,1.46,1.64,1.87,2.13,2.46,3.21,310.42,5.268,8662.27,0.278,1,1,1,1958686304,36215844,70650.49388,-146.275694,66.590103,129.59,213.724306,66.590103,129.59,213.724309,66.590103,131.38,-1.12,-0.82,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,1.79,296.99,5.501,12669.59,0.116,0.963,1,1,1,0.487695633960973,0.0500000000000114,-0.11,0,-0.15,-0.15,-0.11,-0.18,-0.11,-0.22,-0.15,-0.22,-0.14,-0.26,-0.19,-0.3,-0.27,-0.41,-0.49,-0.94,-1.12,-1.2,-1.46,-1.64,-1.42,TRUE,TRUE,NA
"108244",1957949237,28339247,72967.884,-146.274134,66.589337,127.79,213.72587,66.589336,130.78,-1.16,-0.9,-0.71,-0.56,-0.41,-0.3,-0.22,-0.11,0,0.07,0.19,0.3,0.41,0.56,0.71,0.93,1.23,1.72,1.83,1.98,2.13,2.39,2.99,311.47,4.561,8655.74,0.18,1,1,1,1958686304,36215910,70650.51038,-146.274135,66.589332,128.05,213.725865,66.589332,128.05,213.725871,66.589331,131.26,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.63,1.23,1.53,1.68,1.98,2.28,3.21,294.86,5.048,12662,0.167,0.971,1,1,1,0.559124571912741,0.260000000000005,0.15,0.04,0,0,-0.15,-0.11,-0.04,-0.15,-0.11,-0.18,-0.15,-0.26,-0.22,-0.37,-0.37,-0.44,-0.6,-0.49,-0.3,-0.3,-0.15,-0.11,0.22,TRUE,TRUE,NA
"108264",1957949237,28339267,72967.889,-146.2751,66.589719,129.15,213.724907,66.589717,133.29,-1.01,-0.71,-0.52,-0.37,-0.22,-0.11,0,0.11,0.26,0.41,0.6,0.82,1.27,1.72,2.09,2.39,2.73,3.14,3.25,3.36,3.47,3.7,4.14,311.8,4.961,8659.3,0.258,1,1,1,1958686304,36215894,70650.50638,-146.275099,66.589714,129.37,213.724901,66.589714,129.37,213.724908,66.589713,132.88,-1.01,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.63,1.08,1.68,1.98,2.13,2.43,2.72,3.51,295.83,5.305,12665.57,0.26,0.961,1,1,1,0.559124526887729,0.219999999999999,0,0,-0.19,-0.19,-0.19,-0.3,-0.26,-0.37,-0.37,-0.52,-0.56,-0.78,-1.08,-1.53,-1.75,-1.76,-1.65,-1.46,-1.27,-1.23,-1.04,-0.98,-0.63,TRUE,TRUE,NA
"109441",1957949237,28340460,72968.187,-146.275625,66.589361,127.69,213.724385,66.589357,134.82,-0.97,-0.52,-0.22,0.07,0.37,0.78,1.42,1.94,2.31,2.65,2.95,3.25,3.55,3.88,4.26,4.67,5.08,5.64,5.75,5.94,6.12,6.42,7.13,311.33,4.912,8662.45,0.435,1,1,1,1958686304,36217115,70650.81164,-146.275613,66.589362,127.89,213.724394,66.58936,131.81,213.724402,66.589359,135.76,-0.78,-0.49,-0.34,-0.19,0.11,0.26,0.56,1.46,2.05,2.65,3.1,3.4,3.69,4.14,4.44,4.89,5.34,6.08,6.23,6.38,6.68,6.98,7.87,297.13,5.269,12667.67,0.435,0.973,1,1,1,0.54359976882866,0.200000000000003,0.19,0.03,-0.12,-0.26,-0.26,-0.52,-0.86,-0.48,-0.26,0,0.15,0.15,0.14,0.26,0.180000000000001,0.22,0.26,0.44,0.48,0.44,0.56,0.56,0.74,TRUE,TRUE,NA
"109650",1957949237,28340669,72968.239,-146.275969,66.589357,127.32,213.724035,66.589356,130.15,-1.05,-0.82,-0.63,-0.52,-0.41,-0.3,-0.22,-0.11,-0.04,0.04,0.15,0.22,0.34,0.45,0.6,0.82,1.12,1.61,1.72,1.83,2.02,2.24,2.84,311.06,4.987,8662.3,0.159,1,1,1,1958686304,36217119,70650.81264,-146.275948,66.589357,127.69,213.724052,66.589357,127.69,213.724058,66.589355,131.01,-0.93,-0.78,-0.63,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,1.16,1.6,1.75,1.9,2.2,2.5,3.32,296.79,5.327,12668.27,0.173,0.965,1,1,1,0.931083264281602,0.370000000000005,0.12,0.0399999999999999,0,0.03,-0.08,-0.04,0.03,-0.08,0,-0.08,-0.04,-0.11,-0.08,-0.19,-0.19,-0.11,0.0399999999999998,-0.01,0.03,0.0699999999999998,0.18,0.26,0.48,TRUE,TRUE,NA
"110617",1957949237,28341664,72968.488,-146.276496,66.589397,127.95,213.723514,66.589393,134.86,-0.97,-0.67,-0.45,-0.26,-0.11,0.04,0.19,0.37,0.6,0.9,1.27,1.64,1.98,2.35,2.72,3.17,3.69,4.55,4.85,5.23,5.64,6.12,6.9,312.6,5.133,8664.09,0.381,1,1,1,1958686304,36217126,70650.81439,-146.276503,66.589403,128.4,213.723509,66.589401,134.41,213.723512,66.5894,136.09,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.6,1.79,2.69,3.43,4.18,5.07,5.97,6.12,6.42,6.57,6.86,7.68,296.5,5.436,12669.15,0.521,0.962,1,1,1,0.737337144639597,0.450000000000003,0.07,-0.08,-0.15,-0.19,-0.19,-0.34,-0.34,-0.37,-0.6,-0.75,-0.97,-1.04,-0.19,0.34,0.71,1.01,1.38,1.42,1.27,1.19,0.930000000000001,0.74,0.779999999999999,TRUE,TRUE,NA
"110619",1957949237,28341666,72968.488,-146.276645,66.589326,128,213.723365,66.589323,135.05,-1.08,-0.75,-0.52,-0.34,-0.19,-0.07,0.07,0.22,0.41,0.63,1.05,1.72,2.39,3.1,3.81,4.48,5.04,5.64,5.75,5.9,6.12,6.38,7.05,311.84,5.13,8664.39,0.481,1,1,1,1958686304,36217169,70650.82514,-146.276628,66.58933,128.28,213.723382,66.589329,133.24,213.723387,66.589328,135.89,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.63,1.68,2.42,3.62,4.51,5.56,5.86,6.01,6.3,6.75,7.61,296.16,5.441,12669.45,0.588,0.964,1,1,1,0.875748359858392,0.280000000000001,0.22,0.04,-0.04,-0.07,-0.07,-0.19,-0.18,-0.33,-0.37,-0.59,-0.86,-1.38,-1.76,-1.42,-1.39,-0.86,-0.53,-0.0800000000000001,0.11,0.109999999999999,0.18,0.37,0.56,TRUE,TRUE,NA
"110794",1957949237,28341841,72968.532,-146.277951,66.589697,128.74,213.722053,66.589696,131.27,-1.01,-0.78,-0.63,-0.52,-0.41,-0.3,-0.22,-0.11,-0.04,0.04,0.11,0.22,0.3,0.41,0.52,0.67,0.9,1.27,1.42,1.57,1.72,1.98,2.54,311.7,5.599,8668.99,0.159,1,1,1,1958686304,36217151,70650.82064,-146.277945,66.589703,128.99,213.722055,66.589703,128.99,213.722059,66.589702,130.7,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.52,0.52,0.52,0.67,0.67,1.72,296.63,5.76,12676,0.087,0.952,1,1,1,0.719797943296582,0.25,0.04,-0.0399999999999999,-0.04,0,-0.11,-0.07,-0.15,-0.11,-0.18,-0.26,-0.18,-0.29,-0.23,-0.34,-0.45,-0.45,-0.53,-0.75,-0.9,-1.05,-1.05,-1.31,-0.82,TRUE,TRUE,NA
"110816",1957949237,28341863,72968.538,-146.276988,66.589316,128.43,213.723017,66.589314,131.49,-1.12,-0.9,-0.71,-0.6,-0.49,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.15,0.22,0.34,0.41,0.56,0.71,0.97,1.08,1.19,1.38,1.87,3.06,311.51,5.202,8663.48,0.125,1,1,1,1958686304,36217167,70650.82464,-146.276972,66.58932,128.53,213.723028,66.58932,128.53,213.723031,66.589319,130.4,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.48,0.48,0.63,0.63,0.93,1.87,295.79,5.5,12670.94,0.116,0.963,1,1,1,0.83789268825196,0.0999999999999943,0.11,0.04,0,0.0399999999999999,-0.0700000000000001,-0.04,-0.11,-0.07,-0.15,-0.07,-0.15,-0.26,-0.18,-0.3,-0.22,-0.37,-0.37,-0.49,-0.6,-0.56,-0.75,-0.94,-1.19,TRUE,TRUE,NA
"113023",1957949237,28344082,72969.092,-146.278789,66.589341,128.45,213.721216,66.589339,131.55,-1.08,-0.82,-0.67,-0.52,-0.41,-0.3,-0.22,-0.11,-0.04,0.04,0.15,0.22,0.34,0.45,0.6,0.75,1.01,1.45,1.57,1.68,1.86,2.13,3.1,313,5.632,8670.49,0.167,1,1,1,1958686304,36218430,70651.14039,-146.278788,66.589338,128.61,213.721217,66.589337,130.78,213.721221,66.589336,132.64,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.48,0.93,1.83,2.57,2.72,2.87,3.17,3.47,4.03,297.63,5.778,12676.6,0.309,0.949,1,1,1,0.337344599238758,0.160000000000025,0.0700000000000001,-0.04,-0.0399999999999999,-0.04,0,-0.11,-0.04,-0.15,-0.07,-0.15,-0.11,-0.03,-0.15,-0.11,-0.12,0.18,0.82,1.12,1.15,1.19,1.31,1.34,0.93,TRUE,TRUE,NA
"38559",1957949236,28269172,72950.365,-146.215136,66.597965,127.77,213.784847,66.597969,137.96,-0.82,-0.6,-0.41,-0.26,-0.11,0.04,0.15,0.34,0.52,0.93,2.35,2.99,3.51,4.26,5.86,7.24,7.91,8.47,8.62,8.81,9,9.33,10.19,120.82,4.958,8655.08,0.406,1,1,1,1958686303,36177803,70640.98356,-146.215147,66.597963,128.05,213.784847,66.597966,138.35,213.784847,66.597966,139.47,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,2.85,7.64,8.09,8.84,9.59,10.33,11.42,145.01,2.351,12623,0.152,0.978,1,1,1,0.53609938033256,0.280000000000015,-0.0800000000000001,-0.15,-0.19,-0.19,-0.34,-0.34,-0.45,-0.49,-0.67,-0.93,-2.35,-2.84,-3.36,-3.96,-5.41,-6.64,-5.06,-0.830000000000001,-0.529999999999999,0.0299999999999994,0.59,1,1.23,TRUE,TRUE,NA
"38561",1957949236,28269174,72950.365,-146.215284,66.597895,127.81,213.78469,66.597901,143.12,-0.37,-0.07,0.22,0.75,5.11,7.06,7.99,8.59,9.11,9.63,10.19,10.71,11.13,11.54,11.91,12.36,12.84,13.51,13.66,13.85,14.11,14.45,15.31,121.59,4.948,8653.43,0.487,1,1,1,1958686303,36177804,70640.98381,-146.215271,66.597894,128.14,213.784722,66.597898,140.42,213.784721,66.597899,142.9,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.52,4.57,6.81,8.46,9.81,11.01,12.36,12.51,12.81,13.25,13.7,14.75,145.98,2.366,12623.45,0.545,0.977,1,1,1,0.586872085185899,0.329999999999984,-0.45,-0.6,-0.74,-1.12,-5.48,-7.28,-8.06,-8.66,-9.04,-9.56,-9.97,-10.19,-6.56,-4.73,-3.45,-2.55,-1.83,-1.15,-1.15,-1.04,-0.859999999999999,-0.75,-0.56,TRUE,TRUE,NA
"40955",1957949236,28271573,72950.965,-146.216519,66.59752,127.16,213.78345,66.597527,146.43,-0.26,0.19,0.75,3.47,5.34,6.68,7.77,8.81,9.78,10.64,11.35,12.02,12.73,13.37,13.96,14.67,15.64,16.77,17.18,17.59,18,18.45,19.27,120.47,4.854,8653.44,0.614,1,1,1,1958686303,36179081,70641.30306,-146.216529,66.597517,127.25,213.783463,66.597522,142.9,213.783461,66.597523,146.61,-0.26,0.04,0.49,3.78,5.88,7.38,8.57,9.32,10.07,10.52,10.97,11.57,12.02,12.77,13.52,14.27,15.46,16.66,16.96,17.26,17.71,18.31,19.36,145.82,2.26,12622.4,0.548,0.979,1,1,1,0.555236497285625,0.0900000000000034,0,-0.15,-0.26,0.31,0.54,0.7,0.800000000000001,0.51,0.290000000000001,-0.120000000000001,-0.379999999999999,-0.449999999999999,-0.710000000000001,-0.6,-0.440000000000001,-0.4,-0.18,-0.109999999999999,-0.219999999999999,-0.329999999999998,-0.289999999999999,-0.140000000000001,0.0899999999999999,TRUE,TRUE,NA
"42137",1957949236,28272755,72951.26,-146.217007,66.597439,126.19,213.782976,66.597443,136.08,0.6,2.05,2.76,3.32,3.85,4.37,4.82,5.23,5.6,5.94,6.24,6.5,6.76,6.98,7.24,7.47,7.77,8.22,8.36,8.51,8.78,9.11,9.9,118.89,4.8,8654.04,0.359,1,1,1,1958686303,36179080,70641.30281,-146.216997,66.597435,126.53,213.783,66.597437,133.23,213.782998,66.597438,137.43,-0.64,-0.34,-0.19,-0.04,0.26,0.56,1.16,2.21,2.96,3.71,4.46,5.06,5.5,5.95,6.4,6.85,7.3,7.9,8.05,8.35,8.95,9.55,10.9,148.41,2.244,12622.85,0.474,0.98,1,1,1,0.628707119151379,0.340000000000003,-1.24,-2.39,-2.95,-3.36,-3.59,-3.81,-3.66,-3.02,-2.64,-2.23,-1.78,-1.44,-1.26,-1.03,-0.84,-0.62,-0.47,-0.32,-0.309999999999999,-0.16,0.17,0.440000000000001,1,TRUE,TRUE,NA
"42183",1957949236,28272801,72951.272,-146.218477,66.597694,123.66,213.781521,66.597695,124.85,-0.93,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.15,0.26,0.34,0.41,0.52,0.71,0.75,0.82,0.86,0.97,1.2,119.33,4.333,8650.04,0.116,1,1,1,1958686303,36179477,70641.40206,-146.218478,66.59769,123.5,213.781522,66.59769,123.5,213.781522,66.597691,125.26,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.26,0.41,0.41,0.41,0.56,0.56,1.76,150.99,1.937,12623.47,0.087,0.974,1,1,1,0.448089928164147,-0.159999999999997,-0.0099999999999999,-0.04,0,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.19,-0.15,-0.23,-0.3,-0.26,-0.3,-0.34,-0.41,-0.3,-0.41,0.56,TRUE,TRUE,NA
"43290",1957949236,28273910,72951.549,-146.219671,66.597929,123.66,213.780328,66.597929,124.85,-0.93,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.86,0.93,1.2,116.18,3.99,8646.76,0.105,1,1,1,1958686303,36179493,70641.40606,-146.219664,66.597925,123.52,213.780336,66.597925,123.52,213.780335,66.597925,124.94,-1.09,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.71,1.42,155.89,1.723,12622.43,0.48,0.912,2,2,2,0.543210835398586,-0.140000000000001,-0.16,-0.04,0,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.38,-0.3,-0.22,0.22,FALSE,FALSE,NA
"43335",1957949236,28273955,72951.56,-146.217447,66.59719,124.73,213.782546,66.597191,128.43,-1.08,-0.86,-0.67,-0.56,-0.45,-0.34,-0.22,-0.15,-0.04,0.04,0.15,0.22,0.34,0.45,0.56,0.75,0.93,1.34,1.49,1.72,2.02,2.69,3.7,118.47,4.822,8655.99,0.113,1,1,1,1958686303,36179461,70641.39806,-146.217443,66.597183,124.82,213.782557,66.597183,124.82,213.782555,66.597184,128.86,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,0.6,0.75,0.9,1.2,1.65,2.1,2.25,2.4,2.55,3,4.04,149.64,2.265,12624.65,0.122,0.965,1,1,1,0.800199697836677,0.0899999999999892,0.18,0.11,0.0700000000000001,0.11,0.15,0.04,0.07,0.15,0.04,0.11,0.15,0.23,0.26,0.3,0.34,0.45,0.72,0.76,0.76,0.68,0.53,0.31,0.34,TRUE,TRUE,NA
