"","LFID_1","SHOTNUM_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDEN_1","RANGE_1","COMPLEX_1","SENSITI_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_R_1","LFID_2","SHOTNUM_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDEN_2","RANGE_2","COMPLEX_2","SENSITI_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_R_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","SENS_min","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"309172",1958686463,55312053,75424.58505,-148.700379,64.892675,132.89,211.299621,64.892675,132.89,211.299618,64.892676,135.13,-1.68,-1.23,-1.08,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.41,0.71,0.71,0.71,0.86,1.01,2.24,132.17,3.526,12632.2,0.1,0.978,1,1,1,1958686587,70232559,79154.74194,-148.70037,64.89267,132.78,211.29963,64.89267,132.78,211.29963,64.89267,134.92,-1.5,-1.2,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,0.75,0.9,1.05,2.14,240.96,0.649,12607.92,0.116,0.977,1,1,1,0.70176410705776,-0.109999999999985,0.18,0.03,0.03,0.0399999999999999,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,-0.11,0.04,0.04,-0.11,0.04,0.04,0.04,0.04,-0.1,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309173",1958686463,55312054,75424.5853,-148.700486,64.892603,132.46,211.299514,64.892603,132.46,211.299512,64.892604,134.67,-1.38,-1.08,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,0.71,0.86,1.01,1.16,2.21,132.85,3.534,12632.5,0.095,0.981,1,1,1,1958686587,70232560,79154.74219,-148.70048,64.892599,132.32,211.29952,64.892599,132.32,211.299521,64.892599,134.45,-1.27,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.82,0.82,0.97,1.12,2.14,239.3,0.687,12608.21,0.134,0.974,1,1,1,0.528816908073736,-0.140000000000015,0.11,-0.04,0.12,0.12,-0.03,-0.03,0.12,-0.03,0.12,-0.03,-0.03,0.11,-0.04,0.11,-0.04,-0.04,-0.04,-0.0399999999999999,0.11,-0.04,-0.04,-0.0399999999999998,-0.0699999999999998,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309175",1958686463,55312056,75424.5858,-148.700171,64.89262,132.76,211.299829,64.89262,132.76,211.299827,64.892621,135.15,-1.42,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.82,0.82,0.97,1.27,2.39,132.01,3.578,12632.2,0.156,0.979,1,1,1,1958686587,70232556,79154.74119,-148.700159,64.892613,132.65,211.299841,64.892613,132.65,211.299842,64.892613,134.97,-1.27,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.82,0.82,0.97,1.12,2.32,236.6,0.626,12607.77,0.142,0.977,1,1,1,0.965471543749395,-0.109999999999985,0.15,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,-0.15,-0.0700000000000003,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309176",1958686463,55312057,75424.58605,-148.700284,64.892544,132.69,211.299716,64.892544,132.69,211.299714,64.892545,135.16,-1.35,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.45,0.6,0.75,0.9,0.9,1.05,1.35,2.47,132.72,3.586,12632.65,0.133,0.978,1,1,1,1958686587,70232557,79154.74144,-148.700268,64.892542,132.59,211.299732,64.892542,132.59,211.299732,64.892542,135.17,-1.35,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.45,0.6,0.75,0.9,0.9,1.05,1.35,2.59,235.14,0.665,12606.87,0.125,0.977,1,1,1,0.789962909541933,-0.0999999999999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309177",1958686463,55312058,75424.5863,-148.699848,64.892631,133.1,211.300152,64.892631,133.1,211.300147,64.892633,137.14,-1.23,-0.93,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.01,1.16,1.46,1.91,2.66,4.04,131.2,3.625,12632.94,0.078,0.982,1,1,1,1958686587,70232552,79154.74019,-148.699849,64.892623,133,211.300151,64.892623,133,211.300152,64.892624,136.56,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.9,1.05,1.2,1.65,2.4,3.56,233.3,0.569,12607.17,0.072,0.982,1,1,1,0.893184678776315,-0.0999999999999943,0.03,0.03,0.04,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0399999999999999,-0.11,-0.11,-0.26,-0.26,-0.26,-0.48,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309178",1958686463,55312059,75424.58655,-148.699955,64.89256,133.11,211.30004,64.892562,138.39,211.300038,64.892563,140.37,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,1.68,2.73,3.78,4.53,5.57,7.26,131.86,3.632,12631.74,0.125,0.983,1,1,1,1958686587,70232553,79154.74044,-148.699952,64.892557,133.05,211.30005,64.892557,141.45,211.30005,64.892557,142.24,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.64,1.54,4.83,5.58,6.33,6.93,7.98,9.18,232,0.607,12605.97,0.122,0.979,1,1,1,0.363404870905102,-0.0600000000000023,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.15,0.15,0.15,0.9,3.15,2.85,2.55,2.4,2.41,1.92,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309179",1958686463,55312060,75424.5868,-148.700068,64.892484,132.94,211.299929,64.892485,136.15,211.299927,64.892486,138.7,-1.2,-1.05,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,1.05,2.54,2.99,3.44,4.04,4.64,5.76,132.56,3.64,12632.79,0.121,0.98,1,1,1,1958686587,70232554,79154.74069,-148.700061,64.892486,132.89,211.29994,64.892486,136.6,211.29994,64.892486,138.74,-1.31,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,0.64,1.09,2.74,3.19,3.63,4.23,4.68,5.85,230.78,0.647,12606.87,0.13,0.976,1,1,1,0.399562208216732,-0.0500000000000114,-0.11,0.04,-0.11,-0.11,0.0399999999999999,0.04,-0.11,0.04,-0.11,-0.11,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.2,0.2,0.19,0.19,0.04,0.0899999999999999,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309181",1958686463,55312062,75424.5873,-148.699748,64.8925,133.62,211.300249,64.892501,136.57,211.300245,64.892502,140.05,-1.01,-0.86,-0.56,-0.41,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.34,0.64,0.93,1.53,2.28,2.88,3.48,4.23,4.52,4.67,4.97,5.42,6.43,131.74,3.686,12633.09,0.35,0.984,1,1,1,1958686587,70232550,79154.73969,-148.699745,64.892492,133.49,211.300255,64.892493,136.3,211.300256,64.892493,139.45,-1.05,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.45,0.75,1.35,2.1,2.7,3.15,3.9,4.2,4.35,4.65,4.95,5.96,226.87,0.595,12605.52,0.391,0.974,1,1,1,0.903175752951923,-0.129999999999995,-0.04,0.11,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.19,-0.18,-0.18,-0.18,-0.18,-0.33,-0.330000000000001,-0.319999999999999,-0.32,-0.319999999999999,-0.47,-0.47,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309182",1958686463,55312063,75424.58755,-148.699855,64.892428,133.49,211.300142,64.892429,136.63,211.300138,64.892431,140.71,-1.01,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.64,1.23,2.13,2.88,3.48,4.23,4.97,5.12,5.27,5.57,6.02,7.22,132.4,3.693,12632.64,0.45,0.98,1,1,1,1958686587,70232551,79154.73994,-148.699848,64.892426,133.33,211.300153,64.892426,137.04,211.300153,64.892426,140.56,-1.05,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,0.75,1.5,2.25,3,3.6,4.2,5.1,5.25,5.55,5.85,6.15,7.23,226.01,0.634,12606.42,0.456,0.974,1,1,1,0.399562800919261,-0.159999999999997,-0.04,-0.04,-0.0399999999999999,-0.04,-0.04,0.11,-0.04,-0.04,0.11,0.11,0.11,0.11,0.27,0.12,0.12,0.12,-0.0300000000000002,0.13,0.13,0.28,0.279999999999999,0.130000000000001,0.0100000000000007,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309184",1958686463,55312065,75424.58805,-148.699542,64.892442,133.76,211.300454,64.892444,137.57,211.300451,64.892445,140,-1.12,-0.97,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,0.82,1.57,2.77,3.96,4.26,4.56,4.86,5.31,6.24,131.61,3.737,12633.38,0.358,0.978,1,1,1,1958686587,70232547,79154.73894,-148.699534,64.892436,133.64,211.300466,64.892436,138.14,211.300467,64.892436,140.2,-1.2,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,0.6,1.05,1.65,2.7,3.75,4.65,4.8,5.1,5.25,5.55,6.56,221.76,0.585,12605.97,0.454,0.971,1,1,1,0.768810695896402,-0.120000000000005,-0.0799999999999998,0.07,-0.08,-0.08,0.07,0.07,0.07,0.07,0.07,0.08,0.23,0.23,0.23,0.53,0.83,1.13,0.98,0.69,0.54,0.54,0.39,0.24,0.319999999999999,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309185",1958686463,55312066,75424.5883,-148.699649,64.892371,134.12,211.300347,64.892372,137.56,211.300343,64.892374,141.07,-0.93,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.56,1.16,1.91,2.65,3.25,3.85,4.75,5.05,5.2,5.65,5.95,6.96,132.25,3.745,12632.93,0.403,0.979,1,1,1,1958686587,70232548,79154.73919,-148.699637,64.892369,134.03,211.300363,64.892369,136.72,211.300364,64.892369,140.73,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,0.9,1.5,2.25,3,3.6,4.5,4.8,5.1,5.4,5.85,6.71,221.21,0.625,12605.37,0.393,0.972,1,1,1,0.610557420790101,-0.0900000000000034,0.03,-0.11,-0.11,-0.11,0.04,-0.11,-0.11,0.04,-0.11,-0.11,0.04,-0.11,-0.26,-0.41,-0.4,-0.25,-0.25,-0.25,-0.25,-0.100000000000001,-0.25,-0.100000000000001,-0.25,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309186",1958686463,55312067,75424.58855,-148.699223,64.892458,134.1,211.300774,64.892459,137.66,211.30077,64.89246,140.53,-0.64,-0.34,-0.19,0.11,0.26,0.71,1.31,1.76,2.21,2.51,2.8,3.1,3.25,3.55,3.7,4,4.3,4.75,4.9,5.05,5.2,5.5,6.43,130.83,3.784,12632.63,0.378,0.979,1,1,1,1958686587,70232543,79154.73794,-148.699216,64.892453,134.09,211.300785,64.892453,137.46,211.300785,64.892453,140.54,-0.75,-0.45,-0.15,0.15,0.45,1.05,1.5,1.95,2.25,2.55,2.85,3.15,3.3,3.6,3.75,4.05,4.35,4.8,4.95,4.95,5.25,5.55,6.45,216.91,0.536,12605.07,0.38,0.975,1,1,1,0.648602540095774,-0.00999999999999091,-0.11,-0.11,0.04,0.04,0.19,0.34,0.19,0.19,0.04,0.04,0.0500000000000003,0.0499999999999998,0.0499999999999998,0.0500000000000003,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.0499999999999998,-0.0999999999999996,0.0499999999999998,0.0499999999999998,0.0200000000000005,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309187",1958686463,55312068,75424.5888,-148.69933,64.892386,134.58,211.300663,64.892389,141.35,211.300662,64.892389,142.06,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.97,1.72,2.62,3.51,4.56,4.71,5.16,5.76,6.51,7.48,131.46,3.79,12632.63,0.472,0.98,1,1,1,1958686587,70232544,79154.73819,-148.699331,64.892378,134.45,211.30067,64.892379,141.05,211.30067,64.892379,141.94,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.82,1.57,2.47,3.37,4.42,4.57,5.02,5.47,6.37,7.49,216.62,0.581,12605.22,0.457,0.977,1,1,1,0.893184673144841,-0.130000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.14,-0.14,-0.14,-0.140000000000001,-0.29,-0.14,0.00999999999999979,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309192",1958686463,55312073,75424.59005,-148.698814,64.892347,135.41,211.301186,64.892347,135.41,211.30118,64.892349,140.98,-1.12,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.97,1.42,2.02,2.77,3.51,3.66,3.96,4.26,4.71,5.57,130.58,3.887,12633.67,0.36,0.976,1,1,1,1958686587,70232537,79154.73644,-148.698812,64.892341,135.26,211.301189,64.892342,137.89,211.301189,64.892342,140.74,-1.2,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.6,0.9,1.65,2.25,2.85,3.6,3.75,3.9,4.2,4.65,5.47,205.87,0.54,12604.92,0.301,0.973,1,1,1,0.675620117484539,-0.150000000000006,-0.0799999999999998,-0.0800000000000001,-0.08,-0.08,-0.08,0.07,0.07,-0.08,0.07,0.08,-0.07,-0.07,0.08,-0.07,0.23,0.23,0.0800000000000001,0.0900000000000003,0.0899999999999999,-0.0600000000000001,-0.0599999999999996,-0.0599999999999996,-0.100000000000001,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309195",1958686463,55312076,75424.5908,-148.69861,64.892291,136.02,211.301387,64.892291,138.08,211.301384,64.892293,141.37,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,0.9,1.35,1.79,2.39,2.84,3.44,3.59,3.89,4.04,4.34,5.35,130.47,3.938,12633.66,0.375,0.977,1,1,1,1958686587,70232534,79154.73569,-148.698602,64.892285,135.91,211.301398,64.892285,135.91,211.301399,64.892285,141.2,-0.94,-0.79,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.71,1.16,1.76,2.21,2.81,3.41,3.56,3.71,4.01,4.31,5.28,200.36,0.55,12603.12,0.355,0.973,1,1,1,0.76881173272294,-0.110000000000014,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,0.11,-0.04,-0.04,0.11,-0.04,-0.04,-0.04,-0.19,-0.19,-0.03,-0.18,-0.0299999999999998,-0.0299999999999998,-0.0299999999999998,-0.18,-0.0300000000000002,-0.0300000000000002,-0.0699999999999994,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309200",1958686463,55312081,75424.59205,-148.69861,64.892091,136.37,211.301387,64.892092,139.18,211.301384,64.892093,141.68,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,0.79,1.53,2.13,2.58,3.03,3.48,3.63,3.78,3.93,4.37,5.31,131.55,4.004,12634.56,0.277,0.978,1,1,1,1958686587,70232533,79154.73544,-148.698617,64.892086,136.29,211.301383,64.892086,139.07,211.301384,64.892086,141.31,-0.94,-0.79,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.71,1.46,1.91,2.36,2.81,3.41,3.41,3.56,3.86,4.01,5.02,197.52,0.647,12603.57,0.287,0.973,1,1,1,0.648604829684357,-0.0800000000000125,0.0700000000000001,-0.0800000000000001,-0.08,-0.08,0.07,0.07,-0.08,0.07,-0.08,-0.08,-0.08,-0.08,-0.0800000000000001,-0.0700000000000001,-0.22,-0.22,-0.22,-0.0699999999999998,-0.22,-0.22,-0.0700000000000003,-0.36,-0.29,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309203",1958686463,55312084,75424.5928,-148.698395,64.892031,136.74,211.301603,64.892032,139.35,211.3016,64.892033,141.56,-0.9,-0.6,-0.45,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.45,0.9,1.35,1.79,2.09,2.54,2.84,3.14,3.29,3.44,3.59,3.89,4.82,131.43,4.059,12634.7,0.271,0.978,1,1,1,1958686587,70232530,79154.73469,-148.698406,64.892029,136.63,211.301594,64.892029,139.33,211.301594,64.89203,141.31,-0.9,-0.6,-0.45,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.45,0.75,1.2,1.65,2.1,2.4,2.85,3.15,3.3,3.45,3.6,3.75,4.68,193.06,0.663,12602.22,0.273,0.973,1,1,1,0.566734030211492,-0.110000000000014,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.15,-0.14,0.0100000000000002,-0.14,0.0100000000000002,0.00999999999999979,0.00999999999999979,0.0100000000000002,0.0100000000000002,-0.14,-0.140000000000001,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309206",1958686463,55312087,75424.59355,-148.698181,64.891975,137.11,211.301815,64.891976,140.06,211.301813,64.891977,142.3,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.64,1.08,1.83,2.28,2.73,3.03,3.63,3.78,3.92,4.07,4.22,5.2,131.29,4.112,12635,0.314,0.971,1,1,1,1958686587,70232527,79154.73394,-148.698193,64.891969,137,211.301807,64.891969,139.92,211.301807,64.89197,142.21,-0.97,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,1.12,1.72,2.32,2.62,3.07,3.52,3.67,3.82,3.97,4.27,5.21,188.78,0.685,12602.37,0.322,0.974,1,1,1,0.877814090766099,-0.110000000000014,-0.11,0.0399999999999999,0.04,0.04,-0.11,0.04,0.04,-0.11,0.03,0.03,0.03,-0.12,0.04,-0.11,0.04,-0.11,0.04,-0.11,-0.11,-0.1,-0.1,0.0499999999999998,0.00999999999999979,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309209",1958686463,55312090,75424.5943,-148.697976,64.891918,137.46,211.302021,64.891919,140.23,211.302018,64.89192,142.69,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.97,1.57,2.32,2.77,3.36,3.51,3.66,3.81,4.26,5.23,131.18,4.164,12636.64,0.38,0.976,1,1,1,1958686587,70232524,79154.73319,-148.697982,64.891912,137.34,211.302018,64.891913,140.23,211.302018,64.891913,142.18,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,1.27,2.02,2.62,3.22,3.37,3.52,3.67,3.97,4.83,184.83,0.709,12602.37,0.313,0.971,1,1,1,0.726812346567491,-0.120000000000005,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.15,-0.3,-0.3,-0.3,-0.15,-0.14,-0.14,-0.14,-0.14,-0.29,-0.4,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309213",1958686463,55312094,75424.5953,-148.697353,64.89195,138.27,211.302644,64.891951,141.07,211.302641,64.891952,143.39,-0.93,-0.78,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.86,1.61,2.2,2.8,3.25,3.4,3.55,3.85,4.15,5.12,129.81,4.255,12637.08,0.38,0.976,1,1,1,1958686587,70232516,79154.73119,-148.697363,64.891944,138.17,211.302637,64.891944,140.98,211.302637,64.891944,143.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.67,1.57,2.17,2.62,3.22,3.37,3.52,3.67,3.97,4.95,174.06,0.696,12601.32,0.326,0.974,1,1,1,0.819659974200134,-0.100000000000023,-0.0399999999999999,-0.0399999999999999,-0.03,-0.03,-0.03,0.12,-0.03,-0.03,-0.03,-0.04,-0.04,-0.04,-0.04,-0.19,-0.04,-0.0300000000000002,-0.18,-0.0299999999999998,-0.0299999999999998,-0.0299999999999998,-0.18,-0.18,-0.17,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"309666",1958686463,55312547,75424.70855,-148.721187,64.897985,109.05,211.278816,64.897984,114.74,211.278818,64.897984,116.91,-0.64,-0.34,-0.19,-0.04,0.11,0.26,0.71,2.36,3.41,4.01,4.46,4.91,5.06,5.36,5.66,5.81,6.11,6.4,6.55,6.7,6.7,7,7.87,283.58,1.824,12636.36,0.297,0.974,1,1,1,1958686587,70232899,79154.82695,-148.721199,64.897992,108.95,211.278812,64.89799,114.69,211.278816,64.897989,116.89,-0.63,-0.34,-0.19,-0.04,0.26,0.56,1.75,2.95,3.69,4.29,4.59,5.04,5.18,5.48,5.63,5.93,6.23,6.53,6.53,6.68,6.83,6.97,7.94,296.21,5.533,12687.58,0.327,0.971,1,1,1,0.965405136791185,-0.0999999999999943,0.01,0,0,0,0.15,0.3,1.04,0.59,0.28,0.28,0.13,0.13,0.12,0.12,-0.0300000000000002,0.12,0.12,0.13,-0.0199999999999996,-0.0200000000000005,0.13,-0.0300000000000002,0.0700000000000003,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"311441",1958686463,55314499,75425.19655,-148.710778,64.893753,117.41,211.289219,64.893756,128.05,211.289218,64.893756,130.71,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.94,2.58,4.08,5.43,7.23,8.43,10.38,10.68,10.98,11.43,12.18,13.3,149.32,1.477,12626.64,0.466,0.974,1,1,1,1958686587,70235254,79155.4157,-148.710767,64.893759,117.27,211.289242,64.893757,127.9,211.289245,64.893757,131.46,-0.9,-0.6,-0.45,-0.3,-0.15,0,0.15,0.3,0.45,1.5,3.74,5.24,6.74,7.79,8.69,9.73,10.48,11.38,11.68,12.13,12.58,13.33,14.19,289.38,2.519,12634.52,0.527,0.977,1,1,1,0.847891779604022,-0.140000000000001,-0.04,0.11,0.11,0.11,0.11,0.26,0.26,0.26,0.41,1.31,3.4,4.3,4.16,3.71,3.26,2.5,2.05,1,1,1.15,1.15,1.15,0.889999999999999,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"311458",1958686463,55314516,75425.2008,-148.709428,64.893483,119.01,211.290572,64.893483,119.01,211.29057,64.893484,123.24,-1.09,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,1.46,1.76,2.06,2.51,3.11,4.23,143.3,1.75,12626.77,0.221,0.982,1,1,1,1958686587,70235235,79155.41095,-148.709411,64.893486,118.91,211.290589,64.893486,118.91,211.290592,64.893485,122.66,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.64,1.39,1.54,1.83,2.28,2.73,3.74,288.37,2.201,12628.69,0.179,0.978,1,1,1,0.871883426356415,-0.100000000000009,-0.0699999999999998,-0.07,-0.07,-0.0700000000000001,-0.0700000000000001,-0.07,0.08,-0.07,0.08,-0.07,-0.07,-0.07,-0.07,-0.07,0.08,0.08,-0.07,-0.0700000000000001,-0.22,-0.23,-0.23,-0.38,-0.49,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
"311459",1958686463,55314517,75425.20105,-148.709529,64.893415,119.11,211.290471,64.893415,119.11,211.290469,64.893417,124.43,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.22,0.52,0.82,1.27,1.87,2.77,3.07,3.37,3.82,4.27,5.32,144.52,1.764,12627.52,0.258,0.98,1,1,1,1958686587,70235236,79155.4112,-148.70952,64.893415,119.02,211.29048,64.893415,119.02,211.290484,64.893414,124.07,-1.12,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,1.27,1.87,2.77,2.92,3.22,3.67,4.12,5.06,287.31,2.212,12629.29,0.272,0.978,1,1,1,0.426270789043303,-0.0900000000000034,-0.15,0,0,0,0,0,0,0,0,-0.14,0,0,0,-0.15,-0.15,0,0,0,-0.15,-0.15,-0.15,-0.149999999999999,-0.260000000000001,0.892,298.22,5.672,0.671,TRUE,TRUE,TRUE
